X_id,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,ObjectId,geometry
1,111878,2004,D53,Other,2004-01-03T00:00:00,97,Yonge-St.Clair (97),1,"{'type': 'MultiPoint', 'coordinates': [[-79.392814, 43.68502592]]}"
2,125755,2004,D42,Shooting,2004-01-08T00:00:00,137,Woburn (137),2,"{'type': 'MultiPoint', 'coordinates': [[-79.23384908, 43.78174501]]}"
3,136086,2004,D42,Shooting,2004-01-08T00:00:00,132,Malvern (132),3,"{'type': 'MultiPoint', 'coordinates': [[-79.2068545, 43.81085356]]}"
4,148623,2004,D13,Shooting,2004-01-25T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),4,"{'type': 'MultiPoint', 'coordinates': [[-79.43436062, 43.6704717]]}"
5,148619,2004,D42,Shooting,2004-01-25T00:00:00,131,Rouge (131),5,"{'type': 'MultiPoint', 'coordinates': [[-79.20382249, 43.82353918]]}"
6,152518,2004,D31,Stabbing,2004-02-20T00:00:00,26,Downsview-Roding-CFB (26),6,"{'type': 'MultiPoint', 'coordinates': [[-79.50859475, 43.72091645]]}"
7,172092,2004,D31,Shooting,2004-02-21T00:00:00,26,Downsview-Roding-CFB (26),7,"{'type': 'MultiPoint', 'coordinates': [[-79.50894007, 43.72236515]]}"
8,133635,2004,D23,Other,2004-02-21T00:00:00,2,Mount Olive-Silverstone-Jamestown (2),8,"{'type': 'MultiPoint', 'coordinates': [[-79.59282796, 43.74311454]]}"
9,218803,2004,D42,Shooting,2004-03-03T00:00:00,132,Malvern (132),9,"{'type': 'MultiPoint', 'coordinates': [[-79.22755784, 43.8162641]]}"
10,200779,2004,D41,Shooting,2004-03-04T00:00:00,120,Clairlea-Birchmount (120),10,"{'type': 'MultiPoint', 'coordinates': [[-79.28668911, 43.70008354]]}"
11,218585,2004,D42,Shooting,2004-03-03T00:00:00,129,Agincourt North (129),11,"{'type': 'MultiPoint', 'coordinates': [[-79.26646318, 43.80802563]]}"
12,229133,2004,D41,Stabbing,2004-03-13T00:00:00,137,Woburn (137),12,"{'type': 'MultiPoint', 'coordinates': [[-79.24162034, 43.76793345]]}"
13,219659,2004,D53,Other,2004-03-18T01:00:00,32,Englemount-Lawrence (32),13,"{'type': 'MultiPoint', 'coordinates': [[-79.42744802, 43.70973929]]}"
14,219687,2004,D42,Other,2004-03-24T01:00:00,137,Woburn (137),14,"{'type': 'MultiPoint', 'coordinates': [[-79.22528368, 43.75982126]]}"
15,256410,2004,D51,Other,2004-04-01T01:00:00,73,Moss Park (73),15,"{'type': 'MultiPoint', 'coordinates': [[-79.37099208, 43.65829436]]}"
16,250857,2004,D23,Shooting,2004-04-13T00:00:00,5,Elms-Old Rexdale (5),16,"{'type': 'MultiPoint', 'coordinates': [[-79.5505259, 43.72509835]]}"
17,350484,2004,D23,Shooting,2004-05-01T00:00:00,2,Mount Olive-Silverstone-Jamestown (2),17,"{'type': 'MultiPoint', 'coordinates': [[-79.57924831, 43.73524273]]}"
18,301868,2004,D54,Shooting,2004-03-03T00:00:00,58,Old East York (58),18,"{'type': 'MultiPoint', 'coordinates': [[-79.32874138, 43.69594155]]}"
19,311851,2004,D31,Shooting,2004-05-15T00:00:00,24,Black Creek (24),19,"{'type': 'MultiPoint', 'coordinates': [[-79.51872198, 43.76916389]]}"
20,311870,2004,D22,Stabbing,2004-05-19T00:00:00,20,Alderwood (20),20,"{'type': 'MultiPoint', 'coordinates': [[-79.54410522, 43.59431222]]}"
21,374867,2004,D51,Shooting,2004-05-21T00:00:00,72,Regent Park (72),21,"{'type': 'MultiPoint', 'coordinates': [[-79.36296147, 43.660087]]}"
22,408720,2004,D23,Other,2004-05-21T00:00:00,3,Thistletown-Beaumond Heights (3),22,"{'type': 'MultiPoint', 'coordinates': [[-79.57792509, 43.73682962]]}"
23,374908,2004,D13,Other,2004-05-20T00:00:00,31,Yorkdale-Glen Park (31),23,"{'type': 'MultiPoint', 'coordinates': [[-79.45700365, 43.7101653]]}"
24,418221,2004,D11,Other,2004-05-25T00:00:00,86,Roncesvalles (86),24,"{'type': 'MultiPoint', 'coordinates': [[-79.43871159, 43.64246141]]}"
25,456650,2004,D51,Other,2004-06-01T00:00:00,73,Moss Park (73),25,"{'type': 'MultiPoint', 'coordinates': [[-79.37469468, 43.66068103]]}"
26,455137,2004,D14,Shooting,2004-06-04T00:00:00,85,South Parkdale (85),26,"{'type': 'MultiPoint', 'coordinates': [[-79.42808998, 43.63598082]]}"
27,456829,2004,D51,Stabbing,2004-06-18T00:00:00,73,Moss Park (73),27,"{'type': 'MultiPoint', 'coordinates': [[-79.36941977, 43.65452491]]}"
28,510813,2004,D31,Shooting,2004-06-19T00:00:00,23,Pelmo Park-Humberlea (23),28,"{'type': 'MultiPoint', 'coordinates': [[-79.53607958, 43.7110303]]}"
29,564223,2004,D31,Shooting,2004-07-01T00:00:00,24,Black Creek (24),29,"{'type': 'MultiPoint', 'coordinates': [[-79.52262842, 43.77214167]]}"
30,565547,2004,D41,Stabbing,2004-07-05T00:00:00,121,Oakridge (121),30,"{'type': 'MultiPoint', 'coordinates': [[-79.27576084, 43.69953959]]}"
31,565561,2004,D22,Stabbing,2004-07-07T00:00:00,16,Stonegate-Queensway (16),31,"{'type': 'MultiPoint', 'coordinates': [[-79.48521322, 43.63015323]]}"
32,3363634,2009,D51,Shooting,2009-08-04T00:00:00,17,Mimico (includes Humber Bay Shores) (17),32,"{'type': 'MultiPoint', 'coordinates': [[-79.49455, 43.61045439]]}"
33,564251,2004,D31,Stabbing,2004-07-08T00:00:00,113,Weston (113),33,"{'type': 'MultiPoint', 'coordinates': [[-79.50530573, 43.7084158]]}"
34,565588,2004,D32,Stabbing,2004-07-09T00:00:00,37,Willowdale West (37),34,"{'type': 'MultiPoint', 'coordinates': [[-79.41240726, 43.76747172]]}"
35,592201,2004,D33,Shooting,2004-07-21T00:00:00,48,Hillcrest Village (48),35,"{'type': 'MultiPoint', 'coordinates': [[-79.35629696, 43.8008594]]}"
36,593866,2004,D11,Other,2004-07-23T00:00:00,90,Junction Area (90),36,"{'type': 'MultiPoint', 'coordinates': [[-79.46761441, 43.66325179]]}"
37,594159,2004,D51,Shooting,2004-07-24T00:00:00,77,Waterfront Communities-The Island (77),37,"{'type': 'MultiPoint', 'coordinates': [[-79.36665279, 43.65068091]]}"
38,3348714,2009,D41,Shooting,2009-08-05T00:00:00,124,Kennedy Park (124),38,"{'type': 'MultiPoint', 'coordinates': [[-79.2543267, 43.73534099]]}"
39,607864,2004,D11,Other,2004-08-05T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),39,"{'type': 'MultiPoint', 'coordinates': [[-79.45335604, 43.66332053]]}"
40,3515443,2009,D23,Shooting,2009-08-10T00:00:00,1,West Humber-Clairville (1),40,"{'type': 'MultiPoint', 'coordinates': [[-79.59295932, 43.73805921]]}"
41,616055,2004,D31,Stabbing,2004-08-18T00:00:00,113,Weston (113),41,"{'type': 'MultiPoint', 'coordinates': [[-79.50379913, 43.70287945]]}"
42,3523004,2009,D23,Shooting,2009-08-16T00:00:00,2,Mount Olive-Silverstone-Jamestown (2),42,"{'type': 'MultiPoint', 'coordinates': [[-79.58812551, 43.74631642]]}"
43,605174,2004,D13,Stabbing,2004-08-19T00:00:00,108,Briar Hill-Belgravia (108),43,"{'type': 'MultiPoint', 'coordinates': [[-79.44106893, 43.7022538]]}"
44,3448946,2009,D55,Shooting,2009-09-02T00:00:00,69,Blake-Jones (69),44,"{'type': 'MultiPoint', 'coordinates': [[-79.33814773, 43.6724497]]}"
45,592255,2004,D42,Shooting,2004-08-30T00:00:00,134,Highland Creek (134),45,"{'type': 'MultiPoint', 'coordinates': [[-79.15774084, 43.79384641]]}"
46,3576028,2009,D51,Shooting,2009-09-05T00:00:00,77,Waterfront Communities-The Island (77),46,"{'type': 'MultiPoint', 'coordinates': [[-79.36785245, 43.6503944]]}"
47,635798,2004,D51,Other,2004-08-30T00:00:00,75,Church-Yonge Corridor (75),47,"{'type': 'MultiPoint', 'coordinates': [[-79.37267618, 43.65234821]]}"
48,3269913,2009,D33,Shooting,2009-09-07T00:00:00,49,Bayview Woods-Steeles (49),48,"{'type': 'MultiPoint', 'coordinates': [[-79.36908237, 43.79129462]]}"
49,642839,2004,D31,Stabbing,2004-08-31T00:00:00,22,Humbermede (22),49,"{'type': 'MultiPoint', 'coordinates': [[-79.54675254, 43.74912481]]}"
50,642110,2004,D23,Shooting,2004-09-05T00:00:00,6,Kingsview Village-The Westway (6),50,"{'type': 'MultiPoint', 'coordinates': [[-79.56140409, 43.70064099]]}"
51,650681,2004,D23,Shooting,2004-09-21T00:00:00,1,West Humber-Clairville (1),51,"{'type': 'MultiPoint', 'coordinates': [[-79.61423505, 43.73219045]]}"
52,633558,2004,D11,Other,2004-09-22T00:00:00,27,York University Heights (27),52,"{'type': 'MultiPoint', 'coordinates': [[-79.49236064, 43.74532769]]}"
53,676448,2004,D55,Other,2004-10-08T00:00:00,70,South Riverdale (70),53,"{'type': 'MultiPoint', 'coordinates': [[-79.33723662, 43.66056273]]}"
54,683174,2004,D31,Shooting,2004-10-15T00:00:00,28,Rustic (28),54,"{'type': 'MultiPoint', 'coordinates': [[-79.50051289, 43.71126878]]}"
55,696852,2004,D53,Other,2004-10-27T00:00:00,99,Mount Pleasant East (99),55,"{'type': 'MultiPoint', 'coordinates': [[-79.37854379, 43.70102052]]}"
56,697185,2004,D13,Other,2004-11-12T00:00:00,92,Corso Italia-Davenport (92),56,"{'type': 'MultiPoint', 'coordinates': [[-79.44742948, 43.67521918]]}"
57,734705,2004,D14,Stabbing,2004-12-01T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),57,"{'type': 'MultiPoint', 'coordinates': [[-79.4286816, 43.66930437]]}"
58,734705,2004,D14,Stabbing,2004-12-01T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),58,"{'type': 'MultiPoint', 'coordinates': [[-79.4286816, 43.66930437]]}"
59,735933,2004,D42,Other,2004-12-02T00:00:00,133,Centennial Scarborough (133),59,"{'type': 'MultiPoint', 'coordinates': [[-79.16907557, 43.7813256]]}"
60,734029,2004,D54,Stabbing,2004-12-03T00:00:00,58,Old East York (58),60,"{'type': 'MultiPoint', 'coordinates': [[-79.32874138, 43.69594155]]}"
61,643900,2004,D11,Other,2004-10-21T00:00:00,87,High Park-Swansea (87),61,"{'type': 'MultiPoint', 'coordinates': [[-79.47283239, 43.65187981]]}"
62,735980,2004,D33,Stabbing,2004-12-11T00:00:00,40,St.Andrew-Windfields (40),62,"{'type': 'MultiPoint', 'coordinates': [[-79.38493038, 43.7521505]]}"
63,730198,2004,D14,Stabbing,2004-12-11T00:00:00,78,Kensington-Chinatown (78),63,"{'type': 'MultiPoint', 'coordinates': [[-79.40180671, 43.65765229]]}"
64,775505,2004,D54,Stabbing,2004-12-12T00:00:00,54,O'Connor-Parkview (54),64,"{'type': 'MultiPoint', 'coordinates': [[-79.30895013, 43.70868002]]}"
65,736004,2004,D51,Shooting,2004-12-19T00:00:00,75,Church-Yonge Corridor (75),65,"{'type': 'MultiPoint', 'coordinates': [[-79.37883347, 43.66067091]]}"
66,811677,2004,D41,Shooting,2004-12-19T00:00:00,124,Kennedy Park (124),66,"{'type': 'MultiPoint', 'coordinates': [[-79.25647668, 43.73074594]]}"
67,730003,2004,D54,Shooting,2004-12-20T00:00:00,44,Flemingdon Park (44),67,"{'type': 'MultiPoint', 'coordinates': [[-79.32774009, 43.71262111]]}"
68,860547,2004,D42,Stabbing,2004-12-31T00:00:00,123,Cliffcrest (123),68,"{'type': 'MultiPoint', 'coordinates': [[-79.23587695, 43.73537962]]}"
69,986698,2004,D42,Other,2004-07-12T00:00:00,132,Malvern (132),69,"{'type': 'MultiPoint', 'coordinates': [[-79.2360175, 43.79187604]]}"
70,308782,2004,D31,Shooting,2004-05-22T00:00:00,29,Maple Leaf (29),70,"{'type': 'MultiPoint', 'coordinates': [[-79.4794254, 43.71472156]]}"
71,879569,2005,D42,Stabbing,2005-01-14T00:00:00,130,Milliken (130),71,"{'type': 'MultiPoint', 'coordinates': [[-79.26520069, 43.82737834]]}"
72,910043,2005,D14,Stabbing,2005-01-18T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),72,"{'type': 'MultiPoint', 'coordinates': [[-79.42442078, 43.66537972]]}"
73,920738,2005,D14,Shooting,2005-01-21T00:00:00,82,Niagara (82),73,"{'type': 'MultiPoint', 'coordinates': [[-79.40767877, 43.64290821]]}"
74,920738,2005,D14,Shooting,2005-01-21T00:00:00,82,Niagara (82),74,"{'type': 'MultiPoint', 'coordinates': [[-79.40767877, 43.64290821]]}"
75,951634,2005,D33,Shooting,2005-02-11T00:00:00,126,Dorset Park (126),75,"{'type': 'MultiPoint', 'coordinates': [[-79.2822164, 43.76942091]]}"
76,733656,2005,D12,Other,2005-02-11T00:00:00,91,Weston-Pellam Park (91),76,"{'type': 'MultiPoint', 'coordinates': [[-79.45575562, 43.6703367]]}"
77,736672,2005,D23,Shooting,2005-02-12T00:00:00,2,Mount Olive-Silverstone-Jamestown (2),77,"{'type': 'MultiPoint', 'coordinates': [[-79.58705964, 43.75362093]]}"
78,768554,2005,D41,Shooting,2005-02-15T00:00:00,126,Dorset Park (126),78,"{'type': 'MultiPoint', 'coordinates': [[-79.2822164, 43.76942091]]}"
79,918414,2005,D51,Shooting,2005-02-15T00:00:00,71,Cabbagetown-South St.James Town (71),79,"{'type': 'MultiPoint', 'coordinates': [[-79.37373773, 43.66729501]]}"
80,929672,2005,D22,Other,2005-02-18T00:00:00,17,Mimico (includes Humber Bay Shores) (17),80,"{'type': 'MultiPoint', 'coordinates': [[-79.49183577, 43.61328519]]}"
81,969241,2005,D32,Shooting,2005-02-28T00:00:00,35,Westminster-Branson (35),81,"{'type': 'MultiPoint', 'coordinates': [[-79.44601222, 43.78591811]]}"
82,953786,2005,D33,Shooting,2005-03-05T00:00:00,42,Banbury-Don Mills (42),82,"{'type': 'MultiPoint', 'coordinates': [[-79.35626481, 43.74098188]]}"
83,745939,2005,D22,Stabbing,2005-03-11T00:00:00,16,Stonegate-Queensway (16),83,"{'type': 'MultiPoint', 'coordinates': [[-79.49819683, 43.62392068]]}"
84,758352,2005,D51,Shooting,2005-03-25T01:00:00,75,Church-Yonge Corridor (75),84,"{'type': 'MultiPoint', 'coordinates': [[-79.37933495, 43.66187576]]}"
85,884190,2005,D41,Shooting,2005-04-13T00:00:00,122,Birchcliffe-Cliffside (122),85,"{'type': 'MultiPoint', 'coordinates': [[-79.2812186, 43.68531183]]}"
86,1052948,2005,D11,Shooting,2005-04-18T00:00:00,85,South Parkdale (85),86,"{'type': 'MultiPoint', 'coordinates': [[-79.4359982, 43.63717625]]}"
87,1006774,2005,D52,Other,2005-04-19T00:00:00,77,Waterfront Communities-The Island (77),87,"{'type': 'MultiPoint', 'coordinates': [[-79.38396859, 43.64239001]]}"
88,739652,2005,D31,Shooting,2005-04-24T00:00:00,21,Humber Summit (21),88,"{'type': 'MultiPoint', 'coordinates': [[-79.5529431, 43.75144038]]}"
89,736140,2005,D42,Stabbing,2005-05-04T00:00:00,129,Agincourt North (129),89,"{'type': 'MultiPoint', 'coordinates': [[-79.28060753, 43.80644999]]}"
90,739574,2005,D14,Shooting,2005-05-05T00:00:00,83,Dufferin Grove (83),90,"{'type': 'MultiPoint', 'coordinates': [[-79.43532635, 43.65988369]]}"
91,737037,2005,D31,Stabbing,2005-05-05T00:00:00,25,Glenfield-Jane Heights (25),91,"{'type': 'MultiPoint', 'coordinates': [[-79.51531663, 43.75521416]]}"
92,756176,2005,D54,Shooting,2005-05-08T00:00:00,69,Blake-Jones (69),92,"{'type': 'MultiPoint', 'coordinates': [[-79.3417383, 43.6795669]]}"
93,1001532,2005,D51,Shooting,2005-05-14T00:00:00,75,Church-Yonge Corridor (75),93,"{'type': 'MultiPoint', 'coordinates': [[-79.38159831, 43.66737287]]}"
94,863844,2005,D41,Shooting,2005-05-15T00:00:00,137,Woburn (137),94,"{'type': 'MultiPoint', 'coordinates': [[-79.24562478, 43.7826374]]}"
95,988453,2005,D42,Shooting,2005-05-18T00:00:00,136,West Hill (136),95,"{'type': 'MultiPoint', 'coordinates': [[-79.1906151, 43.75870654]]}"
96,781084,2005,D31,Stabbing,2005-05-27T00:00:00,25,Glenfield-Jane Heights (25),96,"{'type': 'MultiPoint', 'coordinates': [[-79.50964031, 43.73967319]]}"
97,760646,2005,D55,Shooting,2005-06-12T00:00:00,62,East End-Danforth (62),97,"{'type': 'MultiPoint', 'coordinates': [[-79.29488033, 43.68971806]]}"
98,1000509,2005,D31,Shooting,2005-06-24T00:00:00,24,Black Creek (24),98,"{'type': 'MultiPoint', 'coordinates': [[-79.52183024, 43.76677018]]}"
99,834756,2005,D32,Stabbing,2005-06-25T00:00:00,32,Englemount-Lawrence (32),99,"{'type': 'MultiPoint', 'coordinates': [[-79.44098195, 43.72012757]]}"
100,1086009,2005,D14,Shooting,2005-06-29T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),100,"{'type': 'MultiPoint', 'coordinates': [[-79.438146, 43.66642828]]}"
101,884293,2005,D23,Shooting,2005-07-06T00:00:00,3,Thistletown-Beaumond Heights (3),101,"{'type': 'MultiPoint', 'coordinates': [[-79.56858062, 43.74624912]]}"
102,863854,2005,D41,Other,2005-07-17T00:00:00,121,Oakridge (121),102,"{'type': 'MultiPoint', 'coordinates': [[-79.27249386, 43.69462352]]}"
103,1059962,2005,D12,Shooting,2005-07-19T00:00:00,111,Rockcliffe-Smythe (111),103,"{'type': 'MultiPoint', 'coordinates': [[-79.48210041, 43.68063272]]}"
104,1070618,2005,D33,Other,2005-07-20T00:00:00,45,Parkwoods-Donalda (45),104,"{'type': 'MultiPoint', 'coordinates': [[-79.32580754, 43.74336928]]}"
105,1150352,2005,D42,Other,2005-07-15T00:00:00,136,West Hill (136),105,"{'type': 'MultiPoint', 'coordinates': [[-79.19164051, 43.76982218]]}"
106,1135001,2005,D31,Shooting,2005-07-30T00:00:00,32,Englemount-Lawrence (32),106,"{'type': 'MultiPoint', 'coordinates': [[-79.44098195, 43.72012757]]}"
107,1033503,2005,D42,Shooting,2005-07-30T00:00:00,117,L'Amoreaux (117),107,"{'type': 'MultiPoint', 'coordinates': [[-79.31572385, 43.79677275]]}"
108,3575026,2009,D41,Other,2009-09-12T00:00:00,120,Clairlea-Birchmount (120),108,"{'type': 'MultiPoint', 'coordinates': [[-79.27262563, 43.71756532]]}"
109,3528405,2009,D14,Shooting,2009-10-10T00:00:00,85,South Parkdale (85),109,"{'type': 'MultiPoint', 'coordinates': [[-79.43474242, 43.63395219]]}"
110,3464087,2009,D51,Other,2009-10-18T00:00:00,75,Church-Yonge Corridor (75),110,"{'type': 'MultiPoint', 'coordinates': [[-79.37720552, 43.6506687]]}"
111,3524643,2009,D31,Shooting,2009-10-18T00:00:00,27,York University Heights (27),111,"{'type': 'MultiPoint', 'coordinates': [[-79.48755122, 43.74960771]]}"
112,3425603,2009,D13,Shooting,2009-10-30T00:00:00,94,Wychwood (94),112,"{'type': 'MultiPoint', 'coordinates': [[-79.4309448, 43.67472274]]}"
113,3588501,2009,D54,Shooting,2009-11-02T00:00:00,67,Playter Estates-Danforth (67),113,"{'type': 'MultiPoint', 'coordinates': [[-79.34633792, 43.67940557]]}"
114,3454028,2009,D31,Shooting,2009-11-03T00:00:00,27,York University Heights (27),114,"{'type': 'MultiPoint', 'coordinates': [[-79.49868708, 43.75143236]]}"
115,3586765,2009,D53,Stabbing,2009-11-04T00:00:00,95,Annex (95),115,"{'type': 'MultiPoint', 'coordinates': [[-79.39910492, 43.67269013]]}"
116,3593532,2009,D55,Other,2009-11-07T00:00:00,70,South Riverdale (70),116,"{'type': 'MultiPoint', 'coordinates': [[-79.35429893, 43.66504781]]}"
117,3411009,2009,D14,Stabbing,2009-11-07T00:00:00,79,University (79),117,"{'type': 'MultiPoint', 'coordinates': [[-79.40743417, 43.66591416]]}"
118,3593574,2010,D55,Other,2010-01-02T00:00:00,70,South Riverdale (70),118,"{'type': 'MultiPoint', 'coordinates': [[-79.35429893, 43.66504781]]}"
119,3425609,2009,D13,Shooting,2009-11-11T00:00:00,107,Oakwood Village (107),119,"{'type': 'MultiPoint', 'coordinates': [[-79.43886354, 43.6915407]]}"
120,2776015,2009,D23,Shooting,2009-11-17T00:00:00,6,Kingsview Village-The Westway (6),120,"{'type': 'MultiPoint', 'coordinates': [[-79.55059847, 43.68822998]]}"
121,3358995,2009,D52,Shooting,2009-11-22T00:00:00,76,Bay Street Corridor (76),121,"{'type': 'MultiPoint', 'coordinates': [[-79.38768427, 43.66564487]]}"
122,3577507,2009,D41,Shooting,2009-11-22T00:00:00,127,Bendale (127),122,"{'type': 'MultiPoint', 'coordinates': [[-79.26645889, 43.76894103]]}"
123,3687835,2009,D31,Shooting,2009-12-03T00:00:00,28,Rustic (28),123,"{'type': 'MultiPoint', 'coordinates': [[-79.5047176, 43.71574209]]}"
124,3574569,2009,D51,Other,2009-12-05T00:00:00,71,Cabbagetown-South St.James Town (71),124,"{'type': 'MultiPoint', 'coordinates': [[-79.37373773, 43.66729501]]}"
125,3567900,2009,D31,Shooting,2009-12-06T00:00:00,21,Humber Summit (21),125,"{'type': 'MultiPoint', 'coordinates': [[-79.56939982, 43.75669307]]}"
126,3574814,2009,D31,Shooting,2009-12-07T00:00:00,113,Weston (113),126,"{'type': 'MultiPoint', 'coordinates': [[-79.52375096, 43.70237456]]}"
127,3565736,2009,D31,Shooting,2009-12-09T00:00:00,26,Downsview-Roding-CFB (26),127,"{'type': 'MultiPoint', 'coordinates': [[-79.52300643, 43.71770465]]}"
128,3566324,2010,D42,Shooting,2010-01-07T00:00:00,132,Malvern (132),128,"{'type': 'MultiPoint', 'coordinates': [[-79.21116678, 43.81185502]]}"
129,3391807,2009,D11,Stabbing,2009-12-13T00:00:00,114,Lambton Baby Point (114),129,"{'type': 'MultiPoint', 'coordinates': [[-79.49857609, 43.66560622]]}"
130,3583884,2010,D14,Other,2010-01-24T00:00:00,78,Kensington-Chinatown (78),130,"{'type': 'MultiPoint', 'coordinates': [[-79.39812372, 43.65026118]]}"
131,3281627,2010,D41,Stabbing,2010-01-27T00:00:00,45,Parkwoods-Donalda (45),131,"{'type': 'MultiPoint', 'coordinates': [[-79.31704552, 43.76202096]]}"
132,3591551,2009,D52,Other,2009-12-18T00:00:00,78,Kensington-Chinatown (78),132,"{'type': 'MultiPoint', 'coordinates': [[-79.39815878, 43.65826015]]}"
133,3543317,2009,D11,Shooting,2009-12-29T00:00:00,90,Junction Area (90),133,"{'type': 'MultiPoint', 'coordinates': [[-79.47891986, 43.66556386]]}"
134,3367693,2010,D51,Stabbing,2010-02-03T00:00:00,73,Moss Park (73),134,"{'type': 'MultiPoint', 'coordinates': [[-79.37430926, 43.66291642]]}"
135,3922539,2011,D14,Stabbing,2011-01-01T00:00:00,77,Waterfront Communities-The Island (77),135,"{'type': 'MultiPoint', 'coordinates': [[-79.39963685, 43.64806649]]}"
136,2885827,2011,D41,Shooting,2011-01-05T00:00:00,119,Wexford/Maryvale (119),136,"{'type': 'MultiPoint', 'coordinates': [[-79.27886224, 43.73286173]]}"
137,3737551,2011,D43,Other,2011-01-06T00:00:00,136,West Hill (136),137,"{'type': 'MultiPoint', 'coordinates': [[-79.1947012, 43.76201197]]}"
138,4040426,2011,D53,Other,2011-01-12T00:00:00,95,Annex (95),138,"{'type': 'MultiPoint', 'coordinates': [[-79.39656616, 43.67472452]]}"
139,4033175,2011,D13,Other,2011-01-13T00:00:00,102,Forest Hill North (102),139,"{'type': 'MultiPoint', 'coordinates': [[-79.438461, 43.70462073]]}"
140,3832781,2011,D51,Other,2011-01-23T00:00:00,75,Church-Yonge Corridor (75),140,"{'type': 'MultiPoint', 'coordinates': [[-79.37830693, 43.66628508]]}"
141,3713412,2010,D12,Shooting,2010-02-07T00:00:00,30,Brookhaven-Amesbury (30),141,"{'type': 'MultiPoint', 'coordinates': [[-79.50257386, 43.69841883]]}"
142,3966773,2011,D31,Shooting,2011-02-01T00:00:00,22,Humbermede (22),142,"{'type': 'MultiPoint', 'coordinates': [[-79.54903544, 43.7506496]]}"
143,3530271,2011,D31,Stabbing,2011-02-05T00:00:00,27,York University Heights (27),143,"{'type': 'MultiPoint', 'coordinates': [[-79.48755122, 43.74960771]]}"
144,4017505,2011,D12,Shooting,2011-02-11T00:00:00,112,Beechborough-Greenbrook (112),144,"{'type': 'MultiPoint', 'coordinates': [[-79.48322731, 43.69340979]]}"
145,3948450,2011,D43,Shooting,2011-02-11T00:00:00,137,Woburn (137),145,"{'type': 'MultiPoint', 'coordinates': [[-79.22115919, 43.75960425]]}"
146,4017400,2011,D12,Shooting,2011-02-16T00:00:00,113,Weston (113),146,"{'type': 'MultiPoint', 'coordinates': [[-79.50942334, 43.6973048]]}"
147,3996966,2011,D42,Shooting,2011-02-26T00:00:00,132,Malvern (132),147,"{'type': 'MultiPoint', 'coordinates': [[-79.21762405, 43.79812068]]}"
148,4010034,2011,D11,Shooting,2011-03-02T00:00:00,114,Lambton Baby Point (114),148,"{'type': 'MultiPoint', 'coordinates': [[-79.50146561, 43.66488611]]}"
149,4029641,2011,D14,Other,2011-03-03T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),149,"{'type': 'MultiPoint', 'coordinates': [[-79.42782131, 43.66722081]]}"
150,3973677,2011,D23,Shooting,2011-03-20T00:00:00,6,Kingsview Village-The Westway (6),150,"{'type': 'MultiPoint', 'coordinates': [[-79.55211794, 43.69579839]]}"
151,3914456,2011,D11,Other,2011-03-21T00:00:00,85,South Parkdale (85),151,"{'type': 'MultiPoint', 'coordinates': [[-79.43723509, 43.63692597]]}"
152,3981811,2011,D41,Shooting,2011-03-28T00:00:00,124,Kennedy Park (124),152,"{'type': 'MultiPoint', 'coordinates': [[-79.2555692, 43.73507361]]}"
153,3736070,2011,D55,Shooting,2011-03-28T00:00:00,63,The Beaches (63),153,"{'type': 'MultiPoint', 'coordinates': [[-79.31255363, 43.66724381]]}"
154,3985830,2011,D31,Other,2011-04-15T00:00:00,27,York University Heights (27),154,"{'type': 'MultiPoint', 'coordinates': [[-79.50263094, 43.7653802]]}"
155,3942884,2011,D54,Other,2011-04-06T00:00:00,66,Danforth (66),155,"{'type': 'MultiPoint', 'coordinates': [[-79.32492505, 43.68659896]]}"
156,3832638,2011,D23,Shooting,2011-04-30T00:00:00,1,West Humber-Clairville (1),156,"{'type': 'MultiPoint', 'coordinates': [[-79.55965099, 43.71332026]]}"
157,3985926,2011,D42,Shooting,2011-05-26T00:00:00,46,Pleasant View (46),157,"{'type': 'MultiPoint', 'coordinates': [[-79.33137023, 43.79310642]]}"
158,3448094,2010,D31,Shooting,2010-02-08T00:00:00,28,Rustic (28),158,"{'type': 'MultiPoint', 'coordinates': [[-79.5047176, 43.71574209]]}"
159,4047557,2011,D23,Shooting,2011-05-29T00:00:00,1,West Humber-Clairville (1),159,"{'type': 'MultiPoint', 'coordinates': [[-79.59278328, 43.73908012]]}"
160,3593600,2010,D55,Other,2010-02-15T00:00:00,70,South Riverdale (70),160,"{'type': 'MultiPoint', 'coordinates': [[-79.30861848, 43.66364122]]}"
161,3456178,2010,D43,Other,2010-02-14T00:00:00,138,Eglinton East (138),161,"{'type': 'MultiPoint', 'coordinates': [[-79.23789595, 43.73813364]]}"
162,3582659,2011,D31,Shooting,2011-06-16T00:00:00,25,Glenfield-Jane Heights (25),162,"{'type': 'MultiPoint', 'coordinates': [[-79.51644975, 43.75250954]]}"
